,funded_amnt,addr_state,annual_inc,application_type,dti,earliest_cr_line,emp_length,emp_title,fico_range_high,fico_range_low,grade,home_ownership,id,initial_list_status,installment,int_rate,loan_amnt,mort_acc,open_acc,pub_rec,pub_rec_bankruptcies,purpose,revol_bal,revol_util,sub_grade,term,title,total_acc,verification_status,zip_code,last_pymnt_amnt,num_actv_rev_tl,mo_sin_rcnt_rev_tl_op,mo_sin_old_rev_tl_op,bc_util,bc_open_to_buy,avg_cur_bal,acc_open_past_24mths
9860,12000.0,NJ,97000.0,Individual,13.65,Mar-1999,7 years,Social Insurance Specialist,684.0,680.0,D,MORTGAGE,68028801,w,298.17,16.99,12000.0,0.0,11.0,1.0,1.0,credit_card,14664.0,52.0,D3, 60 months,Credit card refinancing,52.0,Not Verified,087xx,10302.42,5.0,2.0,124.0,70.0,5247.0,14154.0,4.0
1705,10000.0,FL,65000.0,Individual,8.51,Aug-2005,2 years,Air Export Manager,674.0,670.0,D,RENT,67798555,w,361.38,17.97,10000.0,0.0,5.0,1.0,0.0,credit_card,5373.0,55.4,D4, 36 months,Credit card refinancing,10.0,Verified,331xx,2763.65,4.0,6.0,105.0,100.1,0.0,4267.0,3.0
7553,11450.0,MN,53000.0,Individual,32.02,Dec-2002,10+ years,Project Overseaer,664.0,660.0,E,MORTGAGE,66370769,w,303.3,19.99,11450.0,2.0,10.0,0.0,0.0,debt_consolidation,4151.0,74.1,E4, 60 months,Debt consolidation,30.0,Source Verified,562xx,303.3,4.0,2.0,140.0,100.7,0.0,13124.0,5.0
1958,5800.0,FL,90000.0,Individual,17.49,Aug-2003,4 years,Owner,669.0,665.0,E,MORTGAGE,68615213,w,219.95,21.48,5800.0,1.0,11.0,1.0,1.0,small_business,7476.0,57.0,E5, 36 months,Business,32.0,Source Verified,330xx,4627.08,10.0,2.0,148.0,78.0,1300.0,3443.0,11.0
3456,21000.0,TX,120000.0,Individual,18.79,Oct-1997,7 years,District Manager,684.0,680.0,C,MORTGAGE,68483938,w,497.94,14.85,21000.0,1.0,13.0,0.0,0.0,home_improvement,28744.0,61.7,C5, 60 months,Home improvement,21.0,Not Verified,750xx,12360.61,8.0,4.0,182.0,57.8,7304.0,24556.0,9.0
7203,20000.0,GA,70000.0,Individual,16.42,Jul-2001,10+ years,Appraiser Supervisor,694.0,690.0,C,MORTGAGE,67839772,w,470.36,14.48,20000.0,3.0,16.0,1.0,1.0,home_improvement,4106.0,14.1,C5, 60 months,Home improvement,39.0,Source Verified,300xx,4226.53,4.0,3.0,173.0,31.6,7387.0,2150.0,7.0
5921,2000.0,TX,85000.0,Individual,7.72,Sep-1998,5 years,Service Coordinator,739.0,735.0,C,RENT,68172709,w,66.42,11.99,2000.0,0.0,7.0,0.0,0.0,vacation,0.0,0.0,C1, 36 months,Vacation,63.0,Source Verified,797xx,66.42,0.0,2.0,169.0,0.0,29300.0,8124.0,20.0
5271,10000.0,OH,28000.0,Individual,22.55,Aug-1999,10+ years,cook,699.0,695.0,A,OWN,67605296,w,312.95,7.91,10000.0,0.0,6.0,1.0,1.0,debt_consolidation,19653.0,50.1,A5, 36 months,Debt consolidation,14.0,Source Verified,442xx,6710.75,5.0,51.0,196.0,50.1,19547.0,3951.0,0.0
2680,25000.0,TX,150000.0,Individual,11.41,Mar-1980,2 years,Sales Director,669.0,665.0,C,RENT,68504927,w,581.58,13.99,25000.0,2.0,10.0,0.0,0.0,credit_card,15248.0,66.0,C4, 60 months,Credit card refinancing,31.0,Not Verified,787xx,5471.58,4.0,4.0,216.0,62.5,5062.0,4168.0,5.0
927,31325.0,NY,157000.0,Individual,30.13,May-1980,1 year,Associate Creative Director,694.0,690.0,D,RENT,67908904,w,1097.75,15.77,31325.0,0.0,14.0,0.0,0.0,credit_card,32416.0,70.5,D1, 36 months,Credit card refinancing,30.0,Source Verified,100xx,17935.42,4.0,11.0,99.0,75.2,10155.0,12607.0,3.0
3931,12000.0,IN,52000.0,Joint App,30.96,Jan-1998,5 years,Nurse,699.0,695.0,B,MORTGAGE,68374257,w,382.55,9.17,12000.0,2.0,14.0,1.0,1.0,debt_consolidation,9641.0,51.3,B2, 36 months,Debt consolidation,22.0,Verified,460xx,382.55,5.0,4.0,215.0,78.0,1649.0,28369.0,1.0
6058,6000.0,CA,40000.0,Individual,14.29,Nov-2005,,,714.0,710.0,A,RENT,67829901,w,186.61,7.49,6000.0,0.0,4.0,0.0,0.0,debt_consolidation,823.0,26.5,A4, 36 months,Debt consolidation,22.0,Not Verified,920xx,1287.68,2.0,36.0,121.0,26.5,2277.0,536.0,0.0
7575,5000.0,FL,30000.0,Individual,24.0,Sep-2012,10+ years,Owner,669.0,665.0,B,RENT,67810604,w,162.85,10.64,5000.0,0.0,8.0,0.0,0.0,credit_card,4557.0,29.2,B4, 36 months,Credit card refinancing,8.0,Verified,339xx,162.85,3.0,13.0,24.0,31.0,8282.0,1976.0,7.0
2851,28000.0,AZ,76000.0,Individual,13.66,Mar-2003,10+ years,Manger Insurance Systems Group,699.0,695.0,D,OWN,68535124,w,718.51,18.49,28000.0,0.0,12.0,0.0,0.0,credit_card,35620.0,64.3,D5, 60 months,Credit card refinancing,18.0,Not Verified,850xx,27612.28,8.0,1.0,153.0,79.3,8895.0,2968.0,4.0
7195,8000.0,KY,80000.0,Individual,8.21,Dec-2004,2 years,Waste Management Engineer,669.0,665.0,D,MORTGAGE,68102112,w,278.94,15.41,8000.0,2.0,4.0,0.0,0.0,debt_consolidation,2153.0,76.9,D1, 36 months,Debt consolidation,9.0,Verified,404xx,278.94,2.0,6.0,132.0,76.9,647.0,35855.0,3.0
716,20000.0,WA,65000.0,Individual,17.38,Apr-1991,,,734.0,730.0,C,OWN,68385564,w,672.73,12.88,20000.0,0.0,15.0,0.0,0.0,debt_consolidation,20914.0,9.8,C2, 36 months,Debt consolidation,21.0,Not Verified,993xx,706.37,2.0,2.0,296.0,12.5,35456.0,2277.0,11.0
7384,11875.0,GA,33000.0,Individual,29.91,Jan-1977,3 years,Office Manager,689.0,685.0,C,RENT,67929919,w,403.96,13.67,11875.0,0.0,11.0,0.0,0.0,credit_card,1653.0,10.8,C4, 36 months,Credit card refinancing,19.0,Verified,301xx,204.0,3.0,5.0,261.0,15.0,8416.0,1621.0,5.0
7407,32000.0,TX,80250.0,Individual,23.66,Mar-1998,10+ years,Executive Assistant,679.0,675.0,E,RENT,67479112,w,1172.84,18.99,32000.0,4.0,13.0,0.0,0.0,credit_card,10135.0,56.9,E3, 36 months,Credit card refinancing,31.0,Verified,770xx,1172.84,8.0,2.0,213.0,82.2,766.0,3042.0,11.0
4150,15000.0,DC,60000.0,Individual,15.3,Sep-1986,,,694.0,690.0,C,OWN,68484073,w,504.55,12.88,15000.0,1.0,2.0,0.0,0.0,debt_consolidation,14045.0,104.8,C2, 36 months,Debt consolidation,10.0,Source Verified,200xx,50.0,2.0,47.0,351.0,104.8,0.0,7023.0,0.0
1479,11175.0,AK,142654.66,Individual,9.3,Jun-2004,5 years,Principal,664.0,660.0,B,RENT,68395824,f,356.25,9.17,11175.0,4.0,9.0,0.0,0.0,credit_card,18200.0,70.5,B2, 36 months,Credit card refinancing,33.0,Not Verified,995xx,1836.34,4.0,11.0,131.0,0.0,1000.0,5856.0,5.0
1535,8700.0,TX,110000.0,Individual,2.19,Nov-2003,6 years,Rental Manager,664.0,660.0,B,MORTGAGE,68445344,w,277.35,9.17,8700.0,1.0,5.0,0.0,0.0,home_improvement,3344.0,21.9,B2, 36 months,Home improvement,13.0,Not Verified,773xx,277.21,2.0,10.0,126.0,41.4,4454.0,24469.0,1.0
7537,8000.0,TX,71000.0,Individual,31.47,May-2002,10+ years,General Manager,704.0,700.0,A,MORTGAGE,67920023,w,250.29,7.89,8000.0,1.0,21.0,0.0,0.0,debt_consolidation,50391.0,68.6,A5, 36 months,Debt consolidation,28.0,Not Verified,788xx,1210.02,12.0,8.0,163.0,86.6,6915.0,7635.0,4.0
4379,7000.0,WA,52000.0,Individual,11.43,Oct-1985,10+ years,Senior Audio Visual Technician,694.0,690.0,C,RENT,68483802,w,232.47,11.99,7000.0,0.0,10.0,0.0,0.0,medical,8505.0,39.6,C1, 36 months,Medical expenses,24.0,Verified,980xx,2445.72,5.0,2.0,172.0,41.7,9678.0,1533.0,4.0
1647,10000.0,OH,62000.0,Individual,8.19,Aug-1999,10+ years,Production Scheduler,719.0,715.0,A,OWN,68615309,w,312.95,7.91,10000.0,2.0,10.0,0.0,0.0,debt_consolidation,35564.0,4.7,A5, 36 months,Debt consolidation,21.0,Verified,451xx,140.45,3.0,4.0,196.0,5.5,21551.0,13947.0,2.0
3378,15000.0,CA,45760.0,Individual,13.22,Jan-2000,< 1 year,Office Services,709.0,705.0,B,RENT,68585013,w,482.61,9.8,15000.0,0.0,6.0,0.0,0.0,debt_consolidation,14849.0,72.4,B3, 36 months,Debt consolidation,13.0,Source Verified,904xx,482.21,3.0,7.0,191.0,76.1,4651.0,3374.0,2.0
8713,24000.0,PA,70000.0,Individual,16.87,Aug-1995,10+ years,Sergeant,749.0,745.0,B,MORTGAGE,67417124,f,500.19,9.17,24000.0,3.0,12.0,0.0,0.0,credit_card,23487.0,26.2,B2, 60 months,Credit card refinancing,31.0,Not Verified,180xx,17076.81,6.0,14.0,244.0,32.5,35858.0,16876.0,4.0
6977,30000.0,MD,90000.0,Individual,10.31,Apr-2004,5 years,Security Engineer,689.0,685.0,D,MORTGAGE,67929912,w,749.94,17.27,30000.0,1.0,14.0,1.0,0.0,debt_consolidation,13798.0,34.3,D3, 60 months,Debt consolidation,24.0,Source Verified,217xx,749.94,7.0,0.0,140.0,45.2,8721.0,33957.0,11.0
680,6400.0,NY,53000.0,Individual,14.4,Sep-1987,6 years,Senior Administrative Assistant,699.0,695.0,B,RENT,68566430,w,204.03,9.17,6400.0,0.0,11.0,0.0,0.0,debt_consolidation,4980.0,90.5,B2, 36 months,Debt consolidation,14.0,Not Verified,118xx,5346.32,5.0,1.0,272.0,95.7,196.0,2161.0,4.0
7610,11900.0,FL,35000.0,Individual,37.72,Aug-2009,4 years,luxury chouffeur,669.0,665.0,E,MORTGAGE,68019816,w,433.15,18.49,11900.0,0.0,11.0,0.0,0.0,home_improvement,10824.0,58.5,E2, 36 months,Home improvement,16.0,Verified,347xx,8785.16,9.0,31.0,76.0,68.7,1723.0,4977.0,1.0
363,2250.0,IN,60000.0,Individual,16.88,Aug-2008,< 1 year,PTC Support,694.0,690.0,B,MORTGAGE,68536969,w,71.02,8.49,2250.0,1.0,13.0,1.0,0.0,credit_card,1725.0,59.5,B1, 36 months,Credit card refinancing,23.0,Source Verified,463xx,1575.63,2.0,5.0,74.0,59.5,1175.0,14346.0,3.0
505,16000.0,NJ,52000.0,Individual,33.12,Sep-1995,< 1 year,PAYABLES,709.0,705.0,C,RENT,68536187,w,546.77,13.99,16000.0,0.0,15.0,1.0,1.0,debt_consolidation,7971.0,26.2,C4, 36 months,Debt consolidation,19.0,Source Verified,070xx,546.77,6.0,12.0,243.0,36.7,10641.0,3819.0,6.0
7098,15000.0,FL,50000.0,Individual,8.76,Apr-1985,10+ years,Graphics Technician V,719.0,715.0,B,MORTGAGE,67950058,w,478.19,9.17,15000.0,0.0,7.0,0.0,0.0,debt_consolidation,14136.0,39.9,B2, 36 months,Debt consolidation,13.0,Source Verified,349xx,477.93,6.0,4.0,368.0,39.8,27208.0,2019.0,2.0
677,21000.0,NY,150000.0,Individual,13.09,Aug-2001,8 years,Security Specilaist,669.0,665.0,B,MORTGAGE,67889088,w,669.46,9.17,21000.0,2.0,17.0,1.0,1.0,debt_consolidation,10920.0,49.4,B2, 36 months,Debt consolidation,22.0,Source Verified,117xx,3299.48,6.0,4.0,172.0,61.6,5998.0,3805.0,6.0
9127,5000.0,NY,50000.0,Individual,34.18,Aug-2000,< 1 year,Sanitation worker,674.0,670.0,C,OWN,67909216,w,168.91,13.18,5000.0,0.0,5.0,0.0,0.0,debt_consolidation,1450.0,17.1,C3, 36 months,Debt consolidation,8.0,Source Verified,115xx,2495.45,1.0,13.0,184.0,17.1,7050.0,12795.0,4.0
5584,15000.0,NY,60000.0,Individual,5.52,Nov-1998,4 years,Group leader/manufacturing,759.0,755.0,A,RENT,68338214,w,463.09,6.99,15000.0,0.0,13.0,0.0,0.0,car,9769.0,17.1,A3, 36 months,,15.0,Not Verified,119xx,92.11,7.0,2.0,120.0,18.1,44131.0,751.0,3.0
7031,15000.0,OR,62000.0,Individual,17.33,Mar-1998,9 years,Office manager,739.0,735.0,C,MORTGAGE,67960140,w,342.68,13.18,15000.0,3.0,11.0,1.0,0.0,debt_consolidation,7556.0,22.2,C3, 60 months,Debt consolidation,26.0,Not Verified,975xx,10822.0,6.0,6.0,213.0,41.1,7245.0,16404.0,6.0
9610,9500.0,NY,28000.0,Individual,14.52,Apr-1983,7 years,Proofreader,784.0,780.0,A,OWN,67848796,w,297.22,7.89,9500.0,0.0,5.0,0.0,0.0,credit_card,5184.0,10.1,A5, 36 months,Credit card refinancing,7.0,Verified,112xx,2046.84,2.0,79.0,392.0,10.1,46316.0,3095.0,0.0
3855,9600.0,NC,75000.0,Individual,8.62,Jan-2005,3 years,Insurance Sales,674.0,670.0,B,MORTGAGE,68444061,w,303.01,8.49,9600.0,2.0,5.0,0.0,0.0,debt_consolidation,4326.0,45.1,B1, 36 months,Debt consolidation,14.0,Source Verified,275xx,337.25,3.0,1.0,126.0,45.1,5274.0,42988.0,4.0
5721,20000.0,NJ,100000.0,Individual,26.37,Jun-2006,10+ years,Director of sales,674.0,670.0,B,MORTGAGE,68341173,w,637.58,9.17,20000.0,1.0,23.0,0.0,0.0,debt_consolidation,25246.0,35.0,B2, 36 months,,48.0,Not Verified,088xx,3289.03,11.0,17.0,114.0,38.4,38550.0,14155.0,7.0
1135,15000.0,VA,55000.0,Individual,33.86,Sep-2006,5 years,Radiologic technologist ,669.0,665.0,D,RENT,68406365,w,536.81,17.27,15000.0,0.0,12.0,0.0,0.0,other,23790.0,77.0,D3, 36 months,Other,18.0,Verified,220xx,2110.93,9.0,5.0,107.0,77.0,3433.0,4105.0,7.0
8554,14575.0,TX,48550.0,Individual,32.06,Jan-2001,8 years,Spanish Interpreter ,694.0,690.0,E,RENT,67838961,w,386.07,19.99,14575.0,0.0,13.0,0.0,0.0,debt_consolidation,15916.0,44.5,E4, 60 months,Debt consolidation,22.0,Source Verified,770xx,50.0,10.0,15.0,179.0,84.6,2039.0,2450.0,9.0
4870,9600.0,TX,76899.0,Individual,16.54,Jan-1997,1 year,Subcontract Administrator / Buyer,669.0,665.0,C,MORTGAGE,67317719,w,318.82,11.99,9600.0,3.0,10.0,0.0,0.0,debt_consolidation,8615.0,66.3,C1, 36 months,Debt consolidation,31.0,Not Verified,761xx,318.72,6.0,3.0,227.0,71.3,1003.0,10392.0,8.0
3281,17475.0,VA,65000.0,Individual,23.9,Mar-1995,10+ years,owen,749.0,745.0,B,MORTGAGE,68394446,w,551.57,8.49,17475.0,0.0,12.0,0.0,0.0,credit_card,16666.0,35.3,B1, 36 months,Credit card refinancing,24.0,Not Verified,233xx,4312.33,6.0,22.0,249.0,31.8,7983.0,3250.0,4.0
9753,8800.0,GA,60507.0,Individual,18.39,Jul-2002,10+ years,Business Analyst ,664.0,660.0,E,MORTGAGE,67948827,w,319.03,18.2,8800.0,1.0,12.0,0.0,0.0,home_improvement,3048.0,63.5,E1, 36 months,Home improvement,22.0,Verified,302xx,323.21,2.0,57.0,66.0,,,25144.0,2.0
3974,18475.0,GA,110000.0,Individual,12.75,Jun-2000,8 years,Consultant,694.0,690.0,D,RENT,67869704,w,455.09,16.59,18475.0,0.0,9.0,1.0,1.0,debt_consolidation,5515.0,35.6,D2, 60 months,Debt consolidation,18.0,Not Verified,314xx,18342.56,5.0,0.0,148.0,35.6,9985.0,4827.0,6.0
6759,10000.0,AL,43000.0,Individual,28.22,Nov-2006,10+ years,teacher,674.0,670.0,B,MORTGAGE,68232293,w,326.35,10.78,10000.0,3.0,27.0,0.0,0.0,debt_consolidation,8043.0,50.9,B4, 36 months,Debt consolidation,32.0,Not Verified,366xx,326.35,5.0,44.0,98.0,93.7,144.0,9966.0,2.0
5983,3000.0,FL,15500.0,Individual,20.68,Jan-2006,,,679.0,675.0,C,RENT,68292337,w,101.72,13.44,3000.0,0.0,7.0,0.0,0.0,debt_consolidation,2905.0,28.8,C3, 36 months,Debt consolidation,12.0,Verified,335xx,1422.74,3.0,8.0,38.0,35.9,5129.0,821.0,2.0
5425,20350.0,NY,70000.0,Individual,25.39,Jun-1998,10+ years,Assist. Manager,669.0,665.0,D,RENT,67919358,w,508.71,17.27,20350.0,0.0,15.0,1.0,0.0,credit_card,33013.0,65.5,D3, 60 months,Credit card refinancing,27.0,Verified,113xx,508.71,8.0,15.0,143.0,90.6,3363.0,3471.0,3.0
9226,15000.0,CA,35000.0,Individual,20.75,Sep-2012,3 years,Night Auditor,724.0,720.0,C,RENT,67216592,w,498.15,11.99,15000.0,0.0,4.0,0.0,0.0,car,27.0,0.8,C1, 36 months,Car financing,9.0,Source Verified,917xx,14831.46,1.0,14.0,25.0,0.8,3273.0,4458.0,6.0
9888,5275.0,NJ,61620.0,Individual,21.15,Oct-2001,10+ years,Administrative Services Manager,744.0,740.0,B,MORTGAGE,67918454,w,173.25,11.22,5275.0,4.0,19.0,0.0,0.0,credit_card,12989.0,27.8,B5, 36 months,Credit card refinancing,48.0,Source Verified,083xx,1826.95,5.0,13.0,170.0,35.5,22434.0,11516.0,8.0
7023,12000.0,CA,101800.0,Individual,15.44,May-1997,< 1 year,SAFETY 7 FACILITIES DIRECTOR,664.0,660.0,B,RENT,67970113,w,382.55,9.17,12000.0,0.0,12.0,0.0,0.0,debt_consolidation,10976.0,72.2,B2, 36 months,Debt consolidation,31.0,Source Verified,924xx,8788.7,8.0,9.0,223.0,88.6,579.0,3891.0,7.0
4189,4800.0,FL,46000.0,Individual,4.77,Jul-2001,9 years,Sales Coordinator,664.0,660.0,C,MORTGAGE,68494054,w,162.76,13.44,4800.0,1.0,8.0,0.0,0.0,debt_consolidation,2675.0,47.8,C3, 36 months,Debt consolidation,17.0,Source Verified,330xx,2131.5,5.0,2.0,173.0,85.6,361.0,12209.0,4.0
957,4550.0,IN,78000.0,Individual,26.08,Nov-1997,5 years,Project Manager,674.0,670.0,B,MORTGAGE,68366017,w,148.49,10.78,4550.0,1.0,16.0,1.0,0.0,small_business,11665.0,56.1,B4, 36 months,Business,34.0,Not Verified,476xx,2619.41,6.0,5.0,217.0,67.1,3813.0,14449.0,8.0
8707,12600.0,IL,60000.0,Individual,23.43,Feb-1995,8 years,License Specialist,694.0,690.0,C,MORTGAGE,67949375,w,287.86,13.18,12600.0,0.0,14.0,0.0,0.0,debt_consolidation,20912.0,83.0,C3, 60 months,Debt consolidation,21.0,Verified,601xx,287.86,11.0,13.0,250.0,100.6,0.0,3441.0,5.0
1720,6500.0,OH,55250.0,Individual,1.98,Apr-1997,10+ years,Shipping Supervisor,719.0,715.0,A,MORTGAGE,68593293,w,195.75,5.32,6500.0,2.0,13.0,0.0,0.0,credit_card,3257.0,6.6,A1, 36 months,Credit card refinancing,28.0,Source Verified,440xx,2479.98,4.0,0.0,224.0,2.8,23711.0,9808.0,9.0
7479,1600.0,TX,124000.0,Individual,21.5,Nov-2004,< 1 year,Hes specialist,674.0,670.0,D,OWN,67959884,w,57.74,17.86,1600.0,0.0,14.0,0.0,0.0,other,25674.0,80.2,D5, 36 months,Other,50.0,Verified,770xx,1456.79,8.0,13.0,59.0,96.0,556.0,11883.0,10.0
5311,5000.0,CO,98000.0,Individual,19.96,Oct-1995,1 year,manager,684.0,680.0,C,MORTGAGE,68583325,w,166.05,11.99,5000.0,4.0,14.0,0.0,0.0,other,25827.0,87.0,C1, 36 months,Other,26.0,Source Verified,806xx,495.65,9.0,8.0,217.0,89.8,2459.0,15025.0,8.0
9487,16000.0,WI,77000.0,Individual,31.28,Jul-1995,10+ years,store manager,669.0,665.0,B,MORTGAGE,67939094,w,525.49,11.22,16000.0,5.0,8.0,0.0,0.0,debt_consolidation,15473.0,77.8,B5, 36 months,Debt consolidation,32.0,Source Verified,547xx,6945.78,4.0,41.0,245.0,61.1,3700.0,19295.0,3.0
4053,21000.0,CA,83000.0,Individual,16.05,Apr-1995,10+ years,Designer/drafter,669.0,665.0,C,RENT,68564087,w,476.53,12.88,21000.0,0.0,14.0,1.0,1.0,credit_card,18361.0,48.8,C2, 60 months,Credit card refinancing,38.0,Not Verified,928xx,17237.29,10.0,18.0,248.0,71.6,4374.0,2972.0,3.0
8032,12000.0,MO,80000.0,Individual,18.5,Oct-1991,8 years,Biologist,699.0,695.0,B,MORTGAGE,67839733,w,382.55,9.17,12000.0,0.0,11.0,0.0,0.0,credit_card,14874.0,72.6,B2, 36 months,Credit card refinancing,26.0,Not Verified,630xx,1142.12,7.0,1.0,290.0,95.0,726.0,3270.0,3.0
3487,7000.0,CO,78000.0,Individual,13.37,Nov-2000,10+ years,Officer,819.0,815.0,A,RENT,68404574,w,214.52,6.49,7000.0,2.0,9.0,0.0,0.0,debt_consolidation,6996.0,7.9,A2, 36 months,Debt consolidation,20.0,Not Verified,808xx,7007.58,4.0,4.0,181.0,6.3,73049.0,34710.0,2.0
3375,15000.0,CA,220000.0,Individual,21.68,Jul-2009,4 years,agent,679.0,675.0,D,MORTGAGE,68404674,w,542.07,17.97,15000.0,2.0,15.0,0.0,0.0,moving,60520.0,57.0,D4, 36 months,Moving and relocation,30.0,Verified,928xx,11500.37,5.0,15.0,50.0,96.5,228.0,23683.0,8.0
5269,30250.0,NJ,91000.0,Individual,24.5,Feb-1998,10+ years,ssse,799.0,795.0,C,MORTGAGE,68483379,w,686.43,12.88,30250.0,4.0,13.0,0.0,0.0,debt_consolidation,8375.0,11.6,C2, 60 months,Debt consolidation,30.0,Verified,083xx,17352.78,5.0,15.0,214.0,12.4,46872.0,20035.0,5.0
6100,22400.0,MO,70000.0,Individual,17.75,Jul-1994,6 years,Branch Manager,694.0,690.0,B,MORTGAGE,67969701,w,484.58,10.78,22400.0,4.0,12.0,0.0,0.0,credit_card,20299.0,78.7,B4, 60 months,Credit card refinancing,22.0,Source Verified,640xx,10952.67,5.0,14.0,67.0,96.0,583.0,11454.0,3.0
6312,7500.0,CA,65000.0,Individual,11.59,Sep-2005,7 years,MANGER,684.0,680.0,C,RENT,68192655,w,249.08,11.99,7500.0,0.0,8.0,0.0,0.0,credit_card,18807.0,88.7,C1, 36 months,Credit card refinancing,15.0,Source Verified,945xx,987.37,5.0,23.0,123.0,95.9,723.0,2687.0,3.0
1313,8000.0,CA,55000.0,Individual,9.03,Apr-1996,10+ years,Development Services Technician,719.0,715.0,C,MORTGAGE,68375791,w,269.09,12.88,8000.0,3.0,5.0,0.0,0.0,debt_consolidation,24339.0,96.6,C2, 36 months,Debt consolidation,19.0,Source Verified,921xx,6814.26,4.0,14.0,236.0,82.6,694.0,22954.0,2.0
5500,1500.0,KY,96000.0,Individual,13.05,Apr-1998,10+ years,Opera Singer/Vocal Instuctor,664.0,660.0,C,MORTGAGE,68573199,w,50.86,13.44,1500.0,4.0,11.0,1.0,0.0,home_improvement,23586.0,75.6,C3, 36 months,Home improvement,25.0,Source Verified,402xx,50.86,6.0,3.0,212.0,99.0,188.0,17417.0,5.0
9992,5000.0,GA,55000.0,Individual,15.67,Mar-2001,6 years,Wound care nurse ,689.0,685.0,B,RENT,67998717,w,159.4,9.17,5000.0,0.0,24.0,2.0,0.0,debt_consolidation,12749.0,38.1,B2, 36 months,Debt consolidation,31.0,Verified,300xx,1545.82,5.0,7.0,177.0,47.7,7321.0,4308.0,9.0
5095,28800.0,CA,98000.0,Individual,9.22,Mar-1992,10+ years,Manager,704.0,700.0,A,MORTGAGE,68423388,w,889.13,6.99,28800.0,2.0,7.0,0.0,0.0,debt_consolidation,8178.0,32.8,A3, 36 months,Debt consolidation,23.0,Source Verified,955xx,889.13,2.0,9.0,285.0,66.0,4222.0,39238.0,6.0
8941,10950.0,MN,35000.0,Individual,14.64,Feb-2003,,,684.0,680.0,B,RENT,67929182,f,349.08,9.17,10950.0,0.0,6.0,1.0,1.0,credit_card,5437.0,80.0,B2, 36 months,Credit card refinancing,8.0,Source Verified,559xx,3058.33,2.0,20.0,132.0,94.4,223.0,2391.0,3.0
6950,3000.0,CA,60000.0,Individual,7.5,Aug-1989,,,704.0,700.0,B,RENT,68252310,w,96.53,9.8,3000.0,0.0,8.0,0.0,0.0,other,8083.0,30.3,B3, 36 months,Other,19.0,Not Verified,922xx,6.59,7.0,5.0,316.0,31.2,17676.0,1010.0,3.0
5545,3000.0,GA,70000.0,Individual,1.29,Sep-2012,3 years,Peer Mentor,719.0,715.0,C,RENT,68383278,w,99.63,11.99,3000.0,0.0,20.0,0.0,0.0,debt_consolidation,1800.0,7.9,C1, 36 months,Debt consolidation,20.0,Not Verified,302xx,2894.14,2.0,3.0,16.0,9.7,10388.0,1573.0,15.0
4118,12000.0,TX,80000.0,Individual,15.36,Aug-1992,10+ years,Technology Analyst,719.0,715.0,B,MORTGAGE,68394149,w,386.09,9.8,12000.0,1.0,14.0,1.0,1.0,debt_consolidation,6322.0,29.0,B3, 36 months,Debt consolidation,24.0,Not Verified,770xx,8817.35,10.0,5.0,280.0,63.0,1300.0,13992.0,6.0
2169,1975.0,FL,19084.0,Individual,26.35,Nov-1985,3 years,customer servcie,744.0,740.0,C,RENT,68545100,w,67.5,13.99,1975.0,0.0,11.0,0.0,0.0,other,5127.0,33.3,C4, 36 months,Other,14.0,Verified,338xx,67.11,6.0,4.0,361.0,51.4,4130.0,1159.0,6.0
646,35000.0,CA,175000.0,Individual,33.8,Feb-1992,2 years,"AML Risk Manager, VP",729.0,725.0,C,MORTGAGE,68416470,w,778.38,11.99,35000.0,0.0,21.0,0.0,0.0,debt_consolidation,290575.0,37.8,C1, 60 months,Debt consolidation,28.0,Source Verified,940xx,20343.31,7.0,19.0,286.0,40.0,60874.0,23815.0,6.0
1007,19800.0,MD,78924.0,Individual,13.12,Oct-2005,7 years,Logistics Management Specialist,769.0,765.0,C,MORTGAGE,699575,w,666.0,12.88,19800.0,1.0,12.0,0.0,0.0,debt_consolidation,12736.0,24.7,C2, 36 months,Debt consolidation,27.0,Not Verified,210xx,19906.26,7.0,4.0,122.0,26.2,35864.0,11551.0,4.0
1639,7000.0,PA,53185.0,Individual,11.59,Nov-2002,8 years,Communications Manager,729.0,725.0,A,MORTGAGE,68495909,w,219.07,7.91,7000.0,1.0,21.0,0.0,0.0,debt_consolidation,7310.0,14.2,A5, 36 months,Debt consolidation,36.0,Source Verified,151xx,3933.82,7.0,6.0,149.0,24.7,21598.0,10299.0,8.0
1154,4000.0,AR,54704.0,Individual,27.34,Jan-2003,10+ years,Teacher,709.0,705.0,B,MORTGAGE,68615915,w,131.87,11.48,4000.0,4.0,11.0,0.0,0.0,other,8966.0,63.6,B5, 36 months,Other,33.0,Verified,729xx,1745.04,2.0,7.0,145.0,87.0,975.0,15948.0,5.0
9031,35000.0,PA,85000.0,Individual,17.14,Sep-2003,2 years,Special Education Liaison,679.0,675.0,C,MORTGAGE,67909234,w,1204.4,14.48,35000.0,5.0,11.0,0.0,0.0,debt_consolidation,21319.0,76.4,C5, 36 months,Debt consolidation,28.0,Source Verified,193xx,1204.09,8.0,8.0,147.0,81.7,2123.0,25257.0,10.0
43,20000.0,WA,75000.0,Individual,23.45,May-1992,5 years,Manager,729.0,725.0,B,RENT,68527009,w,643.47,9.8,20000.0,1.0,14.0,0.0,0.0,debt_consolidation,7558.0,9.6,B3, 36 months,Debt consolidation,26.0,Not Verified,984xx,13580.93,10.0,4.0,283.0,5.9,48533.0,2864.0,8.0
